# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2018-06-21 10:28:26 EDT       (vaww01),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
"#    USGS 08263500 RIO GRANDE NEAR CERRO, NM",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 08263500,,,,
#            TS   parameter     statistic     Description,,,,
"#         99683       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     <  Actual value is known to be less than reported value.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency,guage_no,date,discharge,discharge_code
USGS,8263500,11/6/1984,537,A
USGS,8263500,11/7/1984,582,A
USGS,8263500,11/8/1984,604,A
USGS,8263500,11/9/1984,642,A
USGS,8263500,11/10/1984,668,A
USGS,8263500,11/11/1984,663,A
USGS,8263500,11/12/1984,624,A
USGS,8263500,11/13/1984,618,A
USGS,8263500,11/14/1984,637,A
USGS,8263500,11/15/1984,666,A
USGS,8263500,11/16/1984,654,A
USGS,8263500,11/17/1984,633,A
USGS,8263500,11/18/1984,615,A
USGS,8263500,11/19/1984,603,A
USGS,8263500,11/20/1984,620,A
USGS,8263500,11/21/1984,589,A
USGS,8263500,11/22/1984,542,A
USGS,8263500,11/23/1984,495,A
USGS,8263500,11/24/1984,504,A
USGS,8263500,11/25/1984,531,A
USGS,8263500,11/26/1984,481,A
USGS,8263500,11/27/1984,468,A
USGS,8263500,11/28/1984,317,A
USGS,8263500,11/29/1984,322,A
USGS,8263500,11/30/1984,361,A
USGS,8263500,12/1/1984,326,A
USGS,8263500,12/2/1984,340,A
USGS,8263500,12/3/1984,356,A
USGS,8263500,12/4/1984,386,A
USGS,8263500,12/5/1984,370,A
USGS,8263500,12/6/1984,384,A
USGS,8263500,12/7/1984,383,A
USGS,8263500,12/8/1984,357,A
USGS,8263500,12/9/1984,376,A
USGS,8263500,12/10/1984,409,A
USGS,8263500,12/11/1984,509,A
USGS,8263500,12/12/1984,471,A
USGS,8263500,12/13/1984,523,A
USGS,8263500,12/14/1984,438,A
USGS,8263500,12/15/1984,373,A
USGS,8263500,12/16/1984,385,A
USGS,8263500,12/17/1984,334,A
USGS,8263500,12/18/1984,319,A
USGS,8263500,12/19/1984,415,A
USGS,8263500,12/20/1984,461,A
USGS,8263500,12/21/1984,407,A
USGS,8263500,12/22/1984,355,A
USGS,8263500,12/23/1984,367,A
USGS,8263500,12/24/1984,333,A
USGS,8263500,12/25/1984,308,A
USGS,8263500,12/26/1984,294,A
USGS,8263500,12/27/1984,317,A
USGS,8263500,12/28/1984,369,A
USGS,8263500,12/29/1984,407,A
USGS,8263500,12/30/1984,430,A
USGS,8263500,12/31/1984,458,A
USGS,8263500,1/1/1985,489,A
USGS,8263500,1/2/1985,459,A
USGS,8263500,1/3/1985,374,A
USGS,8263500,1/4/1985,375,A
USGS,8263500,1/5/1985,346,A
USGS,8263500,1/6/1985,339,A
USGS,8263500,1/7/1985,353,A
USGS,8263500,1/8/1985,390,A
USGS,8263500,1/9/1985,389,A
USGS,8263500,1/10/1985,374,A
USGS,8263500,1/11/1985,359,A
USGS,8263500,1/12/1985,423,A
USGS,8263500,1/13/1985,399,A
USGS,8263500,1/14/1985,365,A
USGS,8263500,1/15/1985,371,A
USGS,8263500,1/16/1985,363,A
USGS,8263500,1/17/1985,346,A
USGS,8263500,1/18/1985,338,A
USGS,8263500,1/19/1985,339,A
USGS,8263500,1/20/1985,344,A
USGS,8263500,1/21/1985,350,A
USGS,8263500,1/22/1985,370,A
USGS,8263500,1/23/1985,398,A
USGS,8263500,1/24/1985,395,A
USGS,8263500,1/25/1985,391,A
USGS,8263500,1/26/1985,388,A
USGS,8263500,1/27/1985,394,A
USGS,8263500,1/28/1985,392,A
USGS,8263500,1/29/1985,380,A
USGS,8263500,1/30/1985,370,A
USGS,8263500,1/31/1985,350,A
USGS,8263500,2/1/1985,332,A
USGS,8263500,2/2/1985,319,A
USGS,8263500,2/3/1985,328,A
USGS,8263500,2/4/1985,300,A
USGS,8263500,2/5/1985,282,A
USGS,8263500,2/6/1985,271,A
USGS,8263500,2/7/1985,283,A
USGS,8263500,2/8/1985,293,A
USGS,8263500,2/9/1985,303,A
USGS,8263500,2/10/1985,319,A
USGS,8263500,2/11/1985,308,A
USGS,8263500,2/12/1985,303,A
USGS,8263500,2/13/1985,325,A
USGS,8263500,2/14/1985,329,A
USGS,8263500,2/15/1985,334,A
USGS,8263500,2/16/1985,348,A
USGS,8263500,2/17/1985,375,A
USGS,8263500,2/18/1985,386,A
USGS,8263500,2/19/1985,395,A
USGS,8263500,2/20/1985,424,A
USGS,8263500,2/21/1985,447,A
USGS,8263500,2/22/1985,456,A
USGS,8263500,2/23/1985,457,A
USGS,8263500,2/24/1985,436,A
USGS,8263500,2/25/1985,448,A
USGS,8263500,2/26/1985,463,A
USGS,8263500,2/27/1985,465,A
USGS,8263500,2/28/1985,486,A
USGS,8263500,3/1/1985,510,A
USGS,8263500,3/2/1985,526,A
USGS,8263500,3/3/1985,532,A
USGS,8263500,3/4/1985,486,A
USGS,8263500,3/5/1985,520,A
USGS,8263500,3/6/1985,549,A
USGS,8263500,3/7/1985,538,A
USGS,8263500,3/8/1985,538,A
USGS,8263500,3/9/1985,577,A
USGS,8263500,3/10/1985,627,A
USGS,8263500,3/11/1985,661,A
USGS,8263500,3/12/1985,924,A
USGS,8263500,3/13/1985,1160,A
USGS,8263500,3/14/1985,1020,A
USGS,8263500,3/15/1985,942,A
USGS,8263500,3/16/1985,916,A
USGS,8263500,3/17/1985,876,A
USGS,8263500,3/18/1985,825,A
USGS,8263500,3/19/1985,808,A
USGS,8263500,3/20/1985,799,A
USGS,8263500,3/21/1985,774,A
USGS,8263500,3/22/1985,759,A
USGS,8263500,3/23/1985,738,A
USGS,8263500,3/24/1985,718,A
USGS,8263500,3/25/1985,669,A
USGS,8263500,3/26/1985,652,A
USGS,8263500,3/27/1985,699,A
USGS,8263500,3/28/1985,770,A
USGS,8263500,3/29/1985,777,A
USGS,8263500,3/30/1985,710,A
USGS,8263500,3/31/1985,704,A
USGS,8263500,4/1/1985,678,A
USGS,8263500,4/2/1985,779,A
USGS,8263500,4/3/1985,789,A
USGS,8263500,4/4/1985,797,A
USGS,8263500,4/5/1985,885,A
USGS,8263500,4/6/1985,1120,A
USGS,8263500,4/7/1985,1300,A
USGS,8263500,4/8/1985,1460,A
USGS,8263500,4/9/1985,1750,A
USGS,8263500,4/10/1985,2010,A
USGS,8263500,4/11/1985,2110,A
USGS,8263500,4/12/1985,2220,A
USGS,8263500,4/13/1985,2400,A
USGS,8263500,4/14/1985,2650,A
USGS,8263500,4/15/1985,2800,A
USGS,8263500,4/16/1985,3050,A
USGS,8263500,4/17/1985,3300,A
USGS,8263500,4/18/1985,3360,A
USGS,8263500,4/19/1985,3630,A
USGS,8263500,4/20/1985,3780,A
USGS,8263500,4/21/1985,3660,A
USGS,8263500,4/22/1985,3380,A
USGS,8263500,4/23/1985,3270,A
USGS,8263500,4/24/1985,3030,A
USGS,8263500,4/25/1985,2750,A
USGS,8263500,4/26/1985,2580,A
USGS,8263500,4/27/1985,2480,A
USGS,8263500,4/28/1985,2550,A
USGS,8263500,4/29/1985,2610,A
USGS,8263500,4/30/1985,2690,A
USGS,8263500,5/1/1985,2490,A
USGS,8263500,5/2/1985,2530,A
USGS,8263500,5/3/1985,2640,A
USGS,8263500,5/4/1985,2700,A
USGS,8263500,5/5/1985,3200,A
USGS,8263500,5/6/1985,3790,A
USGS,8263500,5/7/1985,4380,A
USGS,8263500,5/8/1985,4790,A
USGS,8263500,5/9/1985,5140,A
USGS,8263500,5/10/1985,5280,A
USGS,8263500,5/11/1985,5320,A
USGS,8263500,5/12/1985,5500,A
USGS,8263500,5/13/1985,5570,A
USGS,8263500,5/14/1985,5410,A
USGS,8263500,5/15/1985,4890,A
USGS,8263500,5/16/1985,4160,A
USGS,8263500,5/17/1985,3460,A
USGS,8263500,5/18/1985,3020,A
USGS,8263500,5/19/1985,3030,A
USGS,8263500,5/20/1985,3230,A
USGS,8263500,5/21/1985,3380,A
USGS,8263500,5/22/1985,3320,A
USGS,8263500,5/23/1985,3210,A
USGS,8263500,5/24/1985,3030,A
USGS,8263500,5/25/1985,2750,A
USGS,8263500,5/26/1985,2730,A
USGS,8263500,5/27/1985,2830,A
USGS,8263500,5/28/1985,3010,A
USGS,8263500,5/29/1985,3320,A
USGS,8263500,5/30/1985,3690,A
USGS,8263500,5/31/1985,4150,A
USGS,8263500,6/1/1985,4240,A
USGS,8263500,6/2/1985,4130,A
USGS,8263500,6/3/1985,3890,A
USGS,8263500,6/4/1985,3600,A
USGS,8263500,6/5/1985,3440,A
USGS,8263500,6/6/1985,3490,A
USGS,8263500,6/7/1985,3600,A
USGS,8263500,6/8/1985,3680,A
USGS,8263500,6/9/1985,3810,A
USGS,8263500,6/10/1985,4180,A
USGS,8263500,6/11/1985,4710,A
USGS,8263500,6/12/1985,5280,A
USGS,8263500,6/13/1985,5850,A
USGS,8263500,6/14/1985,6160,A
USGS,8263500,6/15/1985,5810,A
USGS,8263500,6/16/1985,5440,A
USGS,8263500,6/17/1985,5060,A
USGS,8263500,6/18/1985,4730,A
USGS,8263500,6/19/1985,4550,A
USGS,8263500,6/20/1985,4490,A
USGS,8263500,6/21/1985,4320,A
USGS,8263500,6/22/1985,4180,A
USGS,8263500,6/23/1985,4140,A
USGS,8263500,6/24/1985,4100,A
USGS,8263500,6/25/1985,4020,A
USGS,8263500,6/26/1985,3880,A
USGS,8263500,6/27/1985,3810,A
USGS,8263500,6/28/1985,3660,A
USGS,8263500,6/29/1985,3400,A
USGS,8263500,6/30/1985,2910,A
USGS,8263500,7/1/1985,2490,A
USGS,8263500,7/2/1985,2240,A
USGS,8263500,7/3/1985,2000,A
USGS,8263500,7/4/1985,1730,A
USGS,8263500,7/5/1985,1360,A
USGS,8263500,7/6/1985,1170,A
USGS,8263500,7/7/1985,1270,A
USGS,8263500,7/8/1985,1120,A
USGS,8263500,7/9/1985,904,A
USGS,8263500,7/10/1985,802,A
USGS,8263500,7/11/1985,710,A
USGS,8263500,7/12/1985,703,A
USGS,8263500,7/13/1985,589,A
USGS,8263500,7/14/1985,519,A
USGS,8263500,7/15/1985,474,A
USGS,8263500,7/16/1985,468,A
USGS,8263500,7/17/1985,434,A
USGS,8263500,7/18/1985,419,A
USGS,8263500,7/19/1985,424,A
USGS,8263500,7/20/1985,391,A
USGS,8263500,7/21/1985,370,A
USGS,8263500,7/22/1985,360,A
USGS,8263500,7/23/1985,350,A
USGS,8263500,7/24/1985,388,A
USGS,8263500,7/25/1985,519,A
USGS,8263500,7/26/1985,531,A
USGS,8263500,7/27/1985,481,A
USGS,8263500,7/28/1985,425,A
USGS,8263500,7/29/1985,370,A
USGS,8263500,7/30/1985,350,A
USGS,8263500,7/31/1985,447,A
USGS,8263500,8/1/1985,709,A
USGS,8263500,8/2/1985,751,A
USGS,8263500,8/3/1985,685,A
USGS,8263500,8/4/1985,720,A
USGS,8263500,8/5/1985,744,A
USGS,8263500,8/6/1985,762,A
USGS,8263500,8/7/1985,666,A
USGS,8263500,8/8/1985,558,A
USGS,8263500,8/9/1985,480,A
USGS,8263500,8/10/1985,442,A
USGS,8263500,8/11/1985,386,A
USGS,8263500,8/12/1985,330,A
USGS,8263500,8/13/1985,310,A
USGS,8263500,8/14/1985,300,A
USGS,8263500,8/15/1985,280,A
USGS,8263500,8/16/1985,260,A
USGS,8263500,8/17/1985,240,A
USGS,8263500,8/18/1985,230,A
USGS,8263500,8/19/1985,220,A
USGS,8263500,8/20/1985,210,A
USGS,8263500,8/21/1985,200,A
USGS,8263500,8/22/1985,190,A
USGS,8263500,8/23/1985,180,A
USGS,8263500,8/24/1985,180,A
USGS,8263500,8/25/1985,180,A
USGS,8263500,8/26/1985,170,A
USGS,8263500,8/27/1985,165,A
USGS,8263500,8/28/1985,165,A
USGS,8263500,8/29/1985,160,A
USGS,8263500,8/30/1985,160,A
USGS,8263500,8/31/1985,155,A
USGS,8263500,9/1/1985,155,A
USGS,8263500,9/2/1985,153,A
USGS,8263500,9/3/1985,150,A
USGS,8263500,9/4/1985,163,A
USGS,8263500,9/5/1985,145,A
USGS,8263500,9/6/1985,140,A
USGS,8263500,9/7/1985,140,A
USGS,8263500,9/8/1985,140,A
USGS,8263500,9/9/1985,140,A
USGS,8263500,9/10/1985,135,A
USGS,8263500,9/11/1985,135,A
USGS,8263500,9/12/1985,145,A
USGS,8263500,9/13/1985,135,A
USGS,8263500,9/14/1985,130,A
USGS,8263500,9/15/1985,130,A
USGS,8263500,9/16/1985,130,A
USGS,8263500,9/17/1985,130,A
USGS,8263500,9/18/1985,130,A
USGS,8263500,9/19/1985,141,A
USGS,8263500,9/20/1985,177,A
USGS,8263500,9/21/1985,164,A
USGS,8263500,9/22/1985,234,A
USGS,8263500,9/23/1985,432,A
USGS,8263500,9/24/1985,432,A
USGS,8263500,9/25/1985,367,A
USGS,8263500,9/26/1985,291,A
USGS,8263500,9/27/1985,231,A
USGS,8263500,9/28/1985,208,A
USGS,8263500,9/29/1985,262,A
USGS,8263500,9/30/1985,290,A
USGS,8263500,10/1/1985,268,A
USGS,8263500,10/2/1985,305,A
USGS,8263500,10/3/1985,339,A
USGS,8263500,10/4/1985,283,A
USGS,8263500,10/5/1985,248,A
USGS,8263500,10/6/1985,225,A
USGS,8263500,10/7/1985,202,A
USGS,8263500,10/8/1985,182,A
USGS,8263500,10/9/1985,172,A
USGS,8263500,10/10/1985,180,A
USGS,8263500,10/11/1985,304,A
USGS,8263500,10/12/1985,329,A
USGS,8263500,10/13/1985,387,A
USGS,8263500,10/14/1985,391,A
USGS,8263500,10/15/1985,426,A
USGS,8263500,10/16/1985,401,A
USGS,8263500,10/17/1985,381,A
USGS,8263500,10/18/1985,359,A
USGS,8263500,10/19/1985,351,A
USGS,8263500,10/20/1985,369,A
USGS,8263500,10/21/1985,378,A
USGS,8263500,10/22/1985,381,A
USGS,8263500,10/23/1985,387,A
USGS,8263500,10/24/1985,363,A
USGS,8263500,10/25/1985,349,A
USGS,8263500,10/26/1985,331,A
USGS,8263500,10/27/1985,317,A
USGS,8263500,10/28/1985,302,A
USGS,8263500,10/29/1985,273,A
USGS,8263500,10/30/1985,265,A
USGS,8263500,10/31/1985,266,A
USGS,8263500,11/1/1985,334,A
USGS,8263500,11/2/1985,387,A
USGS,8263500,11/3/1985,423,A
USGS,8263500,11/4/1985,521,A
USGS,8263500,11/5/1985,546,A
USGS,8263500,11/6/1985,580,A
USGS,8263500,11/7/1985,581,A
USGS,8263500,11/8/1985,577,A
USGS,8263500,11/9/1985,539,A
USGS,8263500,11/10/1985,483,A
USGS,8263500,11/11/1985,472,A
USGS,8263500,11/12/1985,542,A
USGS,8263500,11/13/1985,571,A
USGS,8263500,11/14/1985,629,A
USGS,8263500,11/15/1985,645,A
USGS,8263500,11/16/1985,788,A
USGS,8263500,11/17/1985,913,A
USGS,8263500,11/18/1985,1060,A
USGS,8263500,11/19/1985,1150,A
USGS,8263500,11/20/1985,1130,A
USGS,8263500,11/21/1985,1170,A
USGS,8263500,11/22/1985,1020,A
USGS,8263500,11/23/1985,956,A
USGS,8263500,11/24/1985,842,A
USGS,8263500,11/25/1985,858,A
USGS,8263500,11/26/1985,935,A
USGS,8263500,11/27/1985,982,A
USGS,8263500,11/28/1985,965,A
USGS,8263500,11/29/1985,915,A
USGS,8263500,11/30/1985,833,A
USGS,8263500,12/1/1985,850,A
USGS,8263500,12/2/1985,862,A
USGS,8263500,12/3/1985,818,A
USGS,8263500,12/4/1985,812,A
USGS,8263500,12/5/1985,811,A
USGS,8263500,12/6/1985,752,A
USGS,8263500,12/7/1985,752,A
USGS,8263500,12/8/1985,727,A
USGS,8263500,12/9/1985,744,A
USGS,8263500,12/10/1985,753,A
USGS,8263500,12/11/1985,620,A
USGS,8263500,12/12/1985,321,A
USGS,8263500,12/13/1985,445,A
USGS,8263500,12/14/1985,316,A
USGS,8263500,12/15/1985,377,A
USGS,8263500,12/16/1985,503,A
USGS,8263500,12/17/1985,551,A
USGS,8263500,12/18/1985,565,A
USGS,8263500,12/19/1985,564,A
USGS,8263500,12/20/1985,567,A
USGS,8263500,12/21/1985,573,A
USGS,8263500,12/22/1985,583,A
USGS,8263500,12/23/1985,585,A
USGS,8263500,12/24/1985,600,A
USGS,8263500,12/25/1985,616,A
USGS,8263500,12/26/1985,615,A
USGS,8263500,12/27/1985,610,A
USGS,8263500,12/28/1985,606,A
USGS,8263500,12/29/1985,607,A
USGS,8263500,12/30/1985,602,A
USGS,8263500,12/31/1985,560,A
USGS,8263500,1/1/1986,608,A
USGS,8263500,1/2/1986,604,A
USGS,8263500,1/3/1986,595,A
USGS,8263500,1/4/1986,572,A
USGS,8263500,1/5/1986,562,A
USGS,8263500,1/6/1986,544,A
USGS,8263500,1/7/1986,553,A
USGS,8263500,1/8/1986,525,A
USGS,8263500,1/9/1986,524,A
USGS,8263500,1/10/1986,524,A
USGS,8263500,1/11/1986,533,A
USGS,8263500,1/12/1986,544,A
USGS,8263500,1/13/1986,550,A
USGS,8263500,1/14/1986,553,A
USGS,8263500,1/15/1986,525,A
USGS,8263500,1/16/1986,533,A
USGS,8263500,1/17/1986,536,A
USGS,8263500,1/18/1986,535,A
USGS,8263500,1/19/1986,533,A
USGS,8263500,1/20/1986,547,A
USGS,8263500,1/21/1986,553,A
USGS,8263500,1/22/1986,557,A
USGS,8263500,1/23/1986,557,A
USGS,8263500,1/24/1986,561,A
USGS,8263500,1/25/1986,559,A
USGS,8263500,1/26/1986,546,A
USGS,8263500,1/27/1986,529,A
USGS,8263500,1/28/1986,533,A
USGS,8263500,1/29/1986,543,A
USGS,8263500,1/30/1986,558,A
USGS,8263500,1/31/1986,594,A
USGS,8263500,2/1/1986,616,A
USGS,8263500,2/2/1986,655,A
USGS,8263500,2/3/1986,671,A
USGS,8263500,2/4/1986,660,A
USGS,8263500,2/5/1986,625,A
USGS,8263500,2/6/1986,636,A
USGS,8263500,2/7/1986,611,A
USGS,8263500,2/8/1986,339,A
USGS,8263500,2/9/1986,519,A
USGS,8263500,2/10/1986,438,A
USGS,8263500,2/11/1986,496,A
USGS,8263500,2/12/1986,490,A
USGS,8263500,2/13/1986,546,A
USGS,8263500,2/14/1986,568,A
USGS,8263500,2/15/1986,598,A
USGS,8263500,2/16/1986,604,A
USGS,8263500,2/17/1986,641,A
USGS,8263500,2/18/1986,640,A
USGS,8263500,2/19/1986,714,A
USGS,8263500,2/20/1986,724,A
USGS,8263500,2/21/1986,766,A
USGS,8263500,2/22/1986,754,A
USGS,8263500,2/23/1986,715,A
USGS,8263500,2/24/1986,696,A
USGS,8263500,2/25/1986,708,A
USGS,8263500,2/26/1986,737,A
USGS,8263500,2/27/1986,759,A
USGS,8263500,2/28/1986,776,A
USGS,8263500,3/1/1986,790,A
USGS,8263500,3/2/1986,762,A
USGS,8263500,3/3/1986,753,A
USGS,8263500,3/4/1986,755,A
USGS,8263500,3/5/1986,765,A
USGS,8263500,3/6/1986,776,A
USGS,8263500,3/7/1986,774,A
USGS,8263500,3/8/1986,782,A
USGS,8263500,3/9/1986,799,A
USGS,8263500,3/10/1986,839,A
USGS,8263500,3/11/1986,857,A
USGS,8263500,3/12/1986,823,A
USGS,8263500,3/13/1986,797,A
USGS,8263500,3/14/1986,782,A
USGS,8263500,3/15/1986,751,A
USGS,8263500,3/16/1986,715,A
USGS,8263500,3/17/1986,696,A
USGS,8263500,3/18/1986,683,A
USGS,8263500,3/19/1986,686,A
USGS,8263500,3/20/1986,671,A
USGS,8263500,3/21/1986,648,A
USGS,8263500,3/22/1986,627,A
USGS,8263500,3/23/1986,627,A
USGS,8263500,3/24/1986,627,A
USGS,8263500,3/25/1986,636,A
USGS,8263500,3/26/1986,648,A
USGS,8263500,3/27/1986,664,A
USGS,8263500,3/28/1986,702,A
USGS,8263500,3/29/1986,756,A
USGS,8263500,3/30/1986,844,A
USGS,8263500,3/31/1986,943,A
USGS,8263500,4/1/1986,1020,A
USGS,8263500,4/2/1986,1100,A
USGS,8263500,4/3/1986,1200,A
USGS,8263500,4/4/1986,1250,A
USGS,8263500,4/5/1986,1260,A
USGS,8263500,4/6/1986,1190,A
USGS,8263500,4/7/1986,1090,A
USGS,8263500,4/8/1986,1000,A
USGS,8263500,4/9/1986,1020,A
USGS,8263500,4/10/1986,1060,A
USGS,8263500,4/11/1986,1010,A
USGS,8263500,4/12/1986,976,A
USGS,8263500,4/13/1986,984,A
USGS,8263500,4/14/1986,1070,A
USGS,8263500,4/15/1986,1050,A
USGS,8263500,4/16/1986,971,A
USGS,8263500,4/17/1986,892,A
USGS,8263500,4/18/1986,869,A
USGS,8263500,4/19/1986,847,A
USGS,8263500,4/20/1986,767,A
USGS,8263500,4/21/1986,664,A
USGS,8263500,4/22/1986,636,A
USGS,8263500,4/23/1986,681,A
USGS,8263500,4/24/1986,867,A
USGS,8263500,4/25/1986,1100,A
USGS,8263500,4/26/1986,1250,A
USGS,8263500,4/27/1986,1390,A
USGS,8263500,4/28/1986,1360,A
USGS,8263500,4/29/1986,1260,A
USGS,8263500,4/30/1986,1140,A
USGS,8263500,5/1/1986,1140,A
USGS,8263500,5/2/1986,1250,A
USGS,8263500,5/3/1986,1540,A
USGS,8263500,5/4/1986,1950,A
USGS,8263500,5/5/1986,2340,A
USGS,8263500,5/6/1986,2850,A
USGS,8263500,5/7/1986,2880,A
USGS,8263500,5/8/1986,2590,A
USGS,8263500,5/9/1986,2210,A
USGS,8263500,5/10/1986,1700,A
USGS,8263500,5/11/1986,1250,A
USGS,8263500,5/12/1986,1040,A
USGS,8263500,5/13/1986,905,A
USGS,8263500,5/14/1986,824,A
USGS,8263500,5/15/1986,832,A
USGS,8263500,5/16/1986,861,A
USGS,8263500,5/17/1986,832,A
USGS,8263500,5/18/1986,807,A
USGS,8263500,5/19/1986,848,A
USGS,8263500,5/20/1986,746,A
USGS,8263500,5/21/1986,719,A
USGS,8263500,5/22/1986,778,A
USGS,8263500,5/23/1986,1000,A
USGS,8263500,5/24/1986,1270,A
USGS,8263500,5/25/1986,1440,A
USGS,8263500,5/26/1986,1540,A
USGS,8263500,5/27/1986,1510,A
USGS,8263500,5/28/1986,1560,A
USGS,8263500,5/29/1986,1830,A
USGS,8263500,5/30/1986,2240,A
USGS,8263500,5/31/1986,2750,A
USGS,8263500,6/1/1986,3000,A
USGS,8263500,6/2/1986,2970,A
USGS,8263500,6/3/1986,2930,A
USGS,8263500,6/4/1986,2810,A
USGS,8263500,6/5/1986,2790,A
USGS,8263500,6/6/1986,3080,A
USGS,8263500,6/7/1986,3570,A
USGS,8263500,6/8/1986,3860,A
USGS,8263500,6/9/1986,4320,A
USGS,8263500,6/10/1986,5020,A
USGS,8263500,6/11/1986,5660,A
USGS,8263500,6/12/1986,5800,A
USGS,8263500,6/13/1986,5240,A
USGS,8263500,6/14/1986,4490,A
USGS,8263500,6/15/1986,4050,A
USGS,8263500,6/16/1986,3870,A
USGS,8263500,6/17/1986,3880,A
USGS,8263500,6/18/1986,3960,A
USGS,8263500,6/19/1986,4040,A
USGS,8263500,6/20/1986,4170,A
USGS,8263500,6/21/1986,4320,A
USGS,8263500,6/22/1986,4310,A
USGS,8263500,6/23/1986,4210,A
USGS,8263500,6/24/1986,4000,A
USGS,8263500,6/25/1986,3840,A
USGS,8263500,6/26/1986,3770,A
USGS,8263500,6/27/1986,3640,A
USGS,8263500,6/28/1986,3560,A
USGS,8263500,6/29/1986,3580,A
USGS,8263500,6/30/1986,3650,A
USGS,8263500,7/1/1986,3730,A
USGS,8263500,7/2/1986,3720,A
USGS,8263500,7/3/1986,3680,A
USGS,8263500,7/4/1986,3270,A
USGS,8263500,7/5/1986,2850,A
USGS,8263500,7/6/1986,2710,A
USGS,8263500,7/7/1986,2780,A
USGS,8263500,7/8/1986,2870,A
USGS,8263500,7/9/1986,2860,A
USGS,8263500,7/10/1986,2710,A
USGS,8263500,7/11/1986,2690,A
USGS,8263500,7/12/1986,2870,A
USGS,8263500,7/13/1986,2910,A
USGS,8263500,7/14/1986,2720,A
USGS,8263500,7/15/1986,2420,A
USGS,8263500,7/16/1986,2210,A
USGS,8263500,7/17/1986,2000,A
USGS,8263500,7/18/1986,1760,A
USGS,8263500,7/19/1986,1480,A
USGS,8263500,7/20/1986,1280,A
USGS,8263500,7/21/1986,1310,A
USGS,8263500,7/22/1986,1490,A
USGS,8263500,7/23/1986,1700,A
USGS,8263500,7/24/1986,1570,A
USGS,8263500,7/25/1986,1470,A
USGS,8263500,7/26/1986,1440,A
USGS,8263500,7/27/1986,1350,A
USGS,8263500,7/28/1986,1170,A
USGS,8263500,7/29/1986,1030,A
USGS,8263500,7/30/1986,865,A
USGS,8263500,7/31/1986,687,A
USGS,8263500,8/1/1986,525,A
USGS,8263500,8/2/1986,419,A
USGS,8263500,8/3/1986,320,A
USGS,8263500,8/4/1986,270,A
USGS,8263500,8/5/1986,250,A
USGS,8263500,8/6/1986,240,A
USGS,8263500,8/7/1986,230,A
USGS,8263500,8/8/1986,220,A
USGS,8263500,8/9/1986,210,A
USGS,8263500,8/10/1986,200,A
USGS,8263500,8/11/1986,190,A
USGS,8263500,8/12/1986,180,A
USGS,8263500,8/13/1986,170,A
USGS,8263500,8/14/1986,160,A
USGS,8263500,8/15/1986,160,A
USGS,8263500,8/16/1986,160,A
USGS,8263500,8/17/1986,150,A
USGS,8263500,8/18/1986,150,A
USGS,8263500,8/19/1986,150,A
USGS,8263500,8/20/1986,150,A
USGS,8263500,8/21/1986,145,A
USGS,8263500,8/22/1986,143,A
USGS,8263500,8/23/1986,141,A
USGS,8263500,8/24/1986,128,A
USGS,8263500,8/25/1986,134,A
USGS,8263500,8/26/1986,132,A
USGS,8263500,8/27/1986,137,A
USGS,8263500,8/28/1986,149,A
USGS,8263500,8/29/1986,160,A
USGS,8263500,8/30/1986,178,A
USGS,8263500,8/31/1986,176,A
USGS,8263500,9/1/1986,180,A
USGS,8263500,9/2/1986,183,A
USGS,8263500,9/3/1986,176,A
USGS,8263500,9/4/1986,164,A
USGS,8263500,9/5/1986,161,A
USGS,8263500,9/6/1986,153,A
USGS,8263500,9/7/1986,146,A
USGS,8263500,9/8/1986,150,A
USGS,8263500,9/9/1986,182,A
USGS,8263500,9/10/1986,189,A
USGS,8263500,9/11/1986,198,A
USGS,8263500,9/12/1986,268,A
USGS,8263500,9/13/1986,607,A
USGS,8263500,9/14/1986,606,A
USGS,8263500,9/15/1986,500,A
USGS,8263500,9/16/1986,454,A
USGS,8263500,9/17/1986,405,A
USGS,8263500,9/18/1986,359,A
USGS,8263500,9/19/1986,323,A
USGS,8263500,9/20/1986,283,A
USGS,8263500,9/21/1986,266,A
USGS,8263500,9/22/1986,238,A
USGS,8263500,9/23/1986,211,A
USGS,8263500,9/24/1986,193,A
USGS,8263500,9/25/1986,187,A
USGS,8263500,9/26/1986,201,A
USGS,8263500,9/27/1986,215,A
